symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
KDDL,KDDL Limited,7(2),Vardhan Properties and Investment Private Limited,11-Sep-2020 23:15,1079144,,0,0,0,0,Equity Shares,9352,305561,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079144_316101_11092020111519_WEB.xml,Promoter Group,9951,0.09,1394782,Equity Shares,19303,0.17,08-Sep-2020,09-Sep-2020,10-Sep-2020,Market Purchase,-,NSE,-
AARTIIND,Aarti Industries Limited,7(2),Monisha Bhatia,11-Sep-2020 22:43,1079142,,0,0,0,0,Equity Shares,75000,305554,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079142_316095_11092020104318_WEB.xml,Promoters,200000,0.11,0,Equity Shares,275000,0.16,08-Sep-2020,08-Sep-2020,10-Sep-2020,Gift,-,NA,-
AARTIIND,Aarti Industries Limited,7(2),NIKHIL HOLDINGS PRIVATE LIMITED,11-Sep-2020 22:43,1079142,,0,0,0,0,Equity Shares,1000,305559,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079142_316095_11092020104318_WEB.xml,Promoter Group,483116,0.28,1041419,Equity Shares,482116,0.28,10-Sep-2020,10-Sep-2020,11-Sep-2020,Market Sale,-,NSE,-
AARTIIND,Aarti Industries Limited,7(2),Bhavna Family Private Trust,11-Sep-2020 22:43,1079142,,0,0,0,0,Equity Shares,152890,305558,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079142_316095_11092020104318_WEB.xml,Promoters,1475312,0.85,0,Equity Shares,1628202,0.93,08-Sep-2020,08-Sep-2020,10-Sep-2020,Gift,-,NA,-
AARTIIND,Aarti Industries Limited,7(2),JAYESH SHAH,11-Sep-2020 22:43,1079142,,0,0,0,0,Equity Shares,25000,305557,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079142_316095_11092020104318_WEB.xml,Promoters,12344,0.01,0,Equity Shares,37344,0.02,08-Sep-2020,08-Sep-2020,10-Sep-2020,Gift,-,NA,-
AARTIIND,Aarti Industries Limited,7(2),MANANJAY SINGH GAREWAL,11-Sep-2020 22:43,1079142,,0,0,0,0,Equity Shares,75000,305556,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079142_316095_11092020104318_WEB.xml,Promoters,250020,0.14,0,Equity Shares,325020,0.19,08-Sep-2020,08-Sep-2020,10-Sep-2020,Gift,-,NA,-
AARTIIND,Aarti Industries Limited,7(2),Sarla Shantilal Shah,11-Sep-2020 22:43,1079142,,0,0,0,0,Equity Shares,402890,305553,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079142_316095_11092020104318_WEB.xml,Promoters,4711161,2.7,0,Equity Shares,4308271,2.47,08-Sep-2020,08-Sep-2020,09-Sep-2020,Gift,-,NA,-
AARTIIND,Aarti Industries Limited,7(2),Shreya Suneja,11-Sep-2020 22:43,1079142,,0,0,0,0,Equity Shares,75000,305555,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079142_316095_11092020104318_WEB.xml,Promoters,200000,0.11,0,Equity Shares,275000,0.16,08-Sep-2020,08-Sep-2020,10-Sep-2020,Gift,-,NA,-
PLASTIBLEN,Plastiblends India Limited,7(2),JYOTI V. KABRA,11-Sep-2020 22:17,1079140,,0,0,0,0,Equity Shares,6120,305545,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079140_316086_11092020101719_WEB.xml,Promoters,122224,0.47,1131220,Equity Shares,128344,0.49,31-Aug-2020,07-Sep-2020,09-Sep-2020,Market Purchase,-,NSE,-
ICICIBANK,ICICI Bank Limited,7(2),PRASANNA BALACHANDER,11-Sep-2020 22:00,1079138,,0,0,0,0,Equity Shares,5000,305543,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079138_316083_11092020100054_WEB.xml,Employees/Designated Employees,5333,0,1839250,Equity Shares,333,0,11-Sep-2020,11-Sep-2020,11-Sep-2020,Market Sale,-,NSE,-
DBCORP,D.B.Corp Limited,7(2),Bhawna Agarwal,11-Sep-2020 21:58,1079137,,0,0,0,0,Equity Shares,123367,305542,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079137_316080_11092020095822_WEB.xml,Immediate relative,Nil,0,9524304,Equity Shares,123367,0.07,31-Aug-2020,08-Sep-2020,09-Sep-2020,Market Purchase,-,NSE,-
DRREDDY,Dr. Reddy's Laboratories Limited,7(2),Suprio Dasgupta,11-Sep-2020 21:28,1079134,,0,0,0,0,Equity Shares,500,305538,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079134_316075_11092020092821_WEB.xml,Employees/Designated Employees,1759,0,2200000,Equity Shares,1259,0,07-Sep-2020,07-Sep-2020,09-Sep-2020,Market Sale,-,BSE,-
DRREDDY,Dr. Reddy's Laboratories Limited,7(2),Radha Iyer,11-Sep-2020 21:28,1079134,,0,0,0,0,Equity Shares,1370,305539,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079134_316075_11092020092821_WEB.xml,Employees/Designated Employees,1370,0,6130744,Equity Shares,Nil,0,09-Sep-2020,09-Sep-2020,10-Sep-2020,Market Sale,-,NA,-
DRREDDY,Dr. Reddy's Laboratories Limited,7(2),Jerome Gnanaprakasam,11-Sep-2020 21:28,1079134,,0,0,0,0,Equity Shares,467,305537,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079134_316075_11092020092821_WEB.xml,Employees/Designated Employees,467,0,2057135,Equity Shares,Nil,0,09-Sep-2020,09-Sep-2020,09-Sep-2020,Market Sale,-,NSE,-
SEQUENT,Sequent Scientific Limited,7(2),Sanjeev Kumar,11-Sep-2020 20:45,1079132,,0,0,0,0,Equity Shares,25000,305533,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079132_316068_11092020084510_WEB.xml,Employees/Designated Employees,Nil,0,1000000,Equity Shares,25000,0.01,07-Sep-2020,07-Sep-2020,09-Sep-2020,ESOP,-,NSE,-
BIOCON,Biocon Limited,7(2),Vasan Kirthika Sambandamurthy,11-Sep-2020 20:20,1079130,,0,0,0,0,Equity Shares,20000,305531,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079130_316059_11092020082036_WEB.xml,Employees/Designated Employees,40500,0,8351140,Equity Shares,20500,0,09-Sep-2020,09-Sep-2020,10-Sep-2020,Market Sale,-,NSE,-
BIOCON,Biocon Limited,7(2),Mukesh Kamath K,11-Sep-2020 20:20,1079130,,0,0,0,0,Equity Shares,4940,305530,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079130_316059_11092020082036_WEB.xml,Employees/Designated Employees,48040,0,2079389,Equity Shares,43100,0,07-Sep-2020,08-Sep-2020,09-Sep-2020,Market Sale,-,NSE,-
ESCORTS,Escorts Limited,7(2),AJAY MANDAHR,11-Sep-2020 20:18,1079128,,0,0,0,0,Equity Shares,1000,305526,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079128_316056_11092020081806_WEB.xml,Employees/Designated Employees,1000,0,1168600,Equity Shares,Nil,0,09-Sep-2020,10-Sep-2020,10-Sep-2020,Market Sale,-,NSE,-
ESCORTS,Escorts Limited,7(2),AJAY MANDAHR,11-Sep-2020 20:18,1079128,,0,0,0,0,Equity Shares,1000,305525,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079128_316056_11092020081806_WEB.xml,Employees/Designated Employees,2000,0,1180650,Equity Shares,1000,0,07-Sep-2020,08-Sep-2020,09-Sep-2020,Market Sale,-,NSE,-
ESCORTS,Escorts Limited,7(2),HITESH KUMAR AGARWAL,11-Sep-2020 20:18,1079128,,0,0,0,0,Equity Shares,1350,305524,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079128_316056_11092020081806_WEB.xml,Employees/Designated Employees,1350,0,1561515,Equity Shares,Nil,0,09-Sep-2020,09-Sep-2020,10-Sep-2020,Market Sale,-,NSE,-
ESCORTS,Escorts Limited,7(2),ASHISH BHARDWAJ,11-Sep-2020 20:18,1079128,,0,0,0,0,Equity Shares,1200,305523,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079128_316056_11092020081806_WEB.xml,Employees/Designated Employees,1200,0,1394340,Equity Shares,Nil,0,09-Sep-2020,09-Sep-2020,10-Sep-2020,Market Sale,-,NSE,-
ESCORTS,Escorts Limited,7(2),ANKUR GUPTA,11-Sep-2020 20:18,1079128,,0,0,0,0,Equity Shares,3000,305527,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079128_316056_11092020081806_WEB.xml,Employees/Designated Employees,3000,0,3676267,Equity Shares,Nil,0,10-Sep-2020,10-Sep-2020,11-Sep-2020,Market Sale,-,NSE,-
JUBLFOOD,Jubilant Foodworks Limited,7(2),Suman Kumar,11-Sep-2020 19:49,1079126,,0,0,0,0,Equity Shares,200,305517,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079126_316052_11092020074921_WEB.xml,Employees/Designated Employees,5998,0,472000,Equity Shares,5798,0,11-Sep-2020,11-Sep-2020,11-Sep-2020,Market Sale,-,BSE,-
ELECTCAST,Electrosteel Castings Limited,7(2),Murari Investment & Trading Company Ltd,11-Sep-2020 19:06,1079124,,0,0,0,0,Equity Shares,500000,305515,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079124_316026_11092020070627_WEB.xml,Promoter Group,31327297,7.24,8013978,Equity Shares,31827297,7.35,09-Sep-2020,10-Sep-2020,10-Sep-2020,Market Purchase,-,NSE,-
PANAMAPET,Panama Petrochem Limited,7(2),ITTEFAQ ICE & COLD STORAGE COMPANY PRIVATE LIMITED,11-Sep-2020 18:41,1079122,,0,0,0,0,Equity Shares,152098,305513,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079122_316012_11092020064123_WEB.xml,Promoter Group,3760308,6.22,7971723,Equity Shares,3912406,6.47,09-Sep-2020,11-Sep-2020,11-Sep-2020,Market Purchase,-,NSE,-
TATAMOTORS,Tata Motors Limited,7(2),Tata Sons Private Limited,11-Sep-2020 18:36,1079120,,0,0,0,0,Equity Shares,5302681,305510,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079120_316006_11092020063603_WEB.xml,Promoters,26722401,0.09,297056189,Equity Shares,32025082,0.1,04-Apr-2020,04-Sep-2020,08-Sep-2020,Market Purchase,-,NSE,-
TATAMOTORS,Tata Motors Limited,7(2),Tata Sons Private Limited,11-Sep-2020 18:36,1079120,,0,0,0,0,Equity Shares,520077,305511,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079120_316006_11092020063603_WEB.xml,Promoters,32025082,0.1,29093107,Equity Shares,32545159,0.1,04-Apr-2020,04-Sep-2020,08-Sep-2020,Market Purchase,-,BSE,-
THYROCARE,Thyrocare Technologies Limited,7(2),A. Velumani HUF,11-Sep-2020 18:35,1079119,,0,0,0,0,Equity Shares,11353,305509,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079119_316004_11092020063541_WEB.xml,Promoter Group,1452656,2.75,8514750,Equity Shares,1464009,2.77,09-Sep-2020,09-Sep-2020,09-Sep-2020,Market Purchase,-,NSE,-
KOTAKBANK,Kotak Mahindra Bank Limited,7(2),Youlet Gonsalves,11-Sep-2020 18:30,1079116,,0,0,0,0,Equity Shares,4000,305505,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079116_315998_11092020063009_WEB.xml,Employees/Designated Employees,10594,0,3866647,Equity Shares,14594,0,08-Sep-2020,08-Sep-2020,09-Sep-2020,ESOP,-,NA,-
KOTAKBANK,Kotak Mahindra Bank Limited,7(2),Youlet Gonsalves,11-Sep-2020 18:30,1079116,,0,0,0,0,Equity Shares,376,305504,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079116_315998_11092020063009_WEB.xml,Employees/Designated Employees,10218,0,413293,Equity Shares,10594,0,10-Aug-2020,10-Aug-2020,09-Sep-2020,ESOP,-,NA,-
ORIENTBELL,Orient Bell Limited,7(2),Sarla Daga,11-Sep-2020 18:20,1079114,,0,0,0,0,Equity Shares,5,305500,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079114_315995_11092020062056_WEB.xml,Promoters,734044,5.12,485,Equity Shares,734049,5.12,09-Sep-2020,10-Sep-2020,11-Sep-2020,Market Purchase,-,BSE,-
ORIENTBELL,Orient Bell Limited,7(2),Sarla Daga,11-Sep-2020 18:20,1079114,,0,0,0,0,Equity Shares,24820,305499,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079114_315995_11092020062056_WEB.xml,Promoters,709224,4.95,2446454,Equity Shares,734044,5.12,09-Sep-2020,10-Sep-2020,11-Sep-2020,Market Purchase,-,NSE,-
ORIENTBELL,Orient Bell Limited,7(2),Freesia Investment and Trading Company Limited,11-Sep-2020 18:20,1079114,,0,0,0,0,Equity Shares,24032,305501,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079114_315995_11092020062056_WEB.xml,Promoter Group,574540,4.01,2407170,Equity Shares,598572,4.17,04-Sep-2020,08-Sep-2020,09-Sep-2020,Market Purchase,-,NSE,-
MEP,MEP Infrastructure Developers Limited,7(2),Sudha D.Mhaiskar,11-Sep-2020 18:19,1079113,,0,0,0,0,Equity Shares,450000,305498,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1079113_315993_11092020061918_WEB.xml,Promoter Group,20301767,11.07,7785000,Equity Shares,20301767,11.07,09-Sep-2020,09-Sep-2020,09-Sep-2020,Revokation of Pledge,-,NA,-
MEP,MEP Infrastructure Developers Limited,7(2),Sudha D.Mhaiskar,11-Sep-2020 18:19,1079113,,0,0,0,0,Equity Shares,450000,305497,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1079113_315993_11092020061918_WEB.xml,Promoter Group,20301767,11.07,7785000,Equity Shares,20301767,11.07,07-Sep-2020,07-Sep-2020,09-Sep-2020,Revokation of Pledge,-,NA,-
APLAPOLLO,APL Apollo Tubes Limited,7(2),Romi Sehgal,11-Sep-2020 18:17,1079112,,0,0,0,0,Equity Shares,1203,305496,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079112_315991_11092020061735_WEB.xml,Director,18642,0.07,2957895,Equity Shares,17439,0.07,09-Sep-2020,11-Sep-2020,11-Sep-2020,Market Sale,-,NSE,-
APLAPOLLO,APL Apollo Tubes Limited,7(2),Dinesh Talniya,11-Sep-2020 18:17,1079112,,0,0,0,0,Equity Shares,1185,305495,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079112_315991_11092020061735_WEB.xml,Employees/Designated Employees,3198,0.02,2872440,Equity Shares,2013,0.02,07-Sep-2020,08-Sep-2020,09-Sep-2020,Market Sale,-,NSE,-
NH,Narayana Hrudayalaya Ltd.,7(2),Sunil Kumar C N,11-Sep-2020 18:05,1079109,,0,0,0,0,Equity Shares,4396,305488,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079109_315969_11092020060547_WEB.xml,Employees/Designated Employees,6744,0,1354627,Equity Shares,11140,0.01,09-Sep-2020,09-Sep-2020,09-Sep-2020,ESOP,-,NA,-
NAUKRI,Info Edge (India) Limited,7(2),Atul Kumar,11-Sep-2020 18:01,1079106,,0,0,0,0,Equity Shares,600,305482,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079106_315963_11092020060121_WEB.xml,Employees/Designated Employees,2834,0,2040000,Equity Shares,2234,0,10-Sep-2020,10-Sep-2020,11-Sep-2020,Market Sale,-,NSE,-
NAUKRI,Info Edge (India) Limited,7(2),Shantanu Mathur,11-Sep-2020 18:01,1079106,,0,0,0,0,Equity Shares,329,305483,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079106_315963_11092020060121_WEB.xml,Employees/Designated Employees,329,0,1090020,Equity Shares,Nil,0,10-Sep-2020,10-Sep-2020,10-Sep-2020,Market Sale,-,NSE,-
MBAPL,Madhya Bharat Agro Products Limited,7(2),OSTWAL PHOSCHEM (INDIA) LIMITED,11-Sep-2020 17:57,1079105,,0,0,0,0,Equity Shares,31300,305480,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079105_315951_11092020055705_WEB.xml,Promoters,9111064,41.59,2085091,Equity Shares,9079764,41.45,08-Sep-2020,10-Sep-2020,10-Sep-2020,Market Purchase,-,NSE,-
TATAMTRDVR,Tata Motors Limited,7(2),Tata Sons Private Limited,11-Sep-2020 17:53,1079102,,0,0,0,0,Equity Shares,520077,305476,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079102_315943_11092020055303_WEB.xml,Promoters,32025082,0.1,29093107,Equity Shares,32545159,0.1,09-Apr-2020,09-Apr-2020,08-Sep-2020,Market Purchase,-,BSE,-
TATAMTRDVR,Tata Motors Limited,7(2),Tata Sons Private Limited,11-Sep-2020 17:53,1079102,,0,0,0,0,Equity Shares,5302681,305475,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079102_315943_11092020055303_WEB.xml,Promoters,2672241,0.09,297056189,Equity Shares,7974922,0.1,09-Apr-2020,09-Apr-2020,08-Sep-2020,Market Purchase,-,NSE,-
HDFC,Housing Development Finance Corporation Limited,7(2),JOHN BOBBY,11-Sep-2020 17:44,1079099,,0,0,0,0,Equity Shares,100,305469,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079099_315928_11092020054420_WEB.xml,Employees/Designated Employees,160,0,181300,Equity Shares,60,0,18-Aug-2020,18-Aug-2020,10-Sep-2020,Market Sale,-,NSE,-
HDFC,Housing Development Finance Corporation Limited,7(2),JOHN BOBBY,11-Sep-2020 17:44,1079099,,0,0,0,0,Equity Shares,250,305470,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079099_315928_11092020054420_WEB.xml,Employees/Designated Employees,60,0,253663,Equity Shares,310,0,08-Sep-2020,08-Sep-2020,10-Sep-2020,ESOP,-,NA,-
HDFC,Housing Development Finance Corporation Limited,7(2),JOHN BOBBY,11-Sep-2020 17:44,1079099,,0,0,0,0,Equity Shares,13250,305471,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079099_315928_11092020054420_WEB.xml,Employees/Designated Employees,310,0,13444113,Equity Shares,13560,0,08-Sep-2020,08-Sep-2020,10-Sep-2020,ESOP,-,NA,-
HDFC,Housing Development Finance Corporation Limited,7(2),RAKHI GARG,11-Sep-2020 17:44,1079099,,0,0,0,0,Equity Shares,5000,305472,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079099_315928_11092020054420_WEB.xml,Employees/Designated Employees,4960,0,5073250,Equity Shares,9960,0,08-Sep-2020,08-Sep-2020,10-Sep-2020,ESOP,-,NA,-
HDFC,Housing Development Finance Corporation Limited,7(2),JOHN BOBBY,11-Sep-2020 17:44,1079099,,0,0,0,0,Equity Shares,200,305468,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079099_315928_11092020054420_WEB.xml,Employees/Designated Employees,360,0,362200,Equity Shares,160,0,18-Aug-2020,18-Aug-2020,10-Sep-2020,Market Sale,-,NSE,-
ASHAPURMIN,Ashapura Minechem Limited,7(2),ASHAPURA INDUSTRIAL FINANCE LIMITED,11-Sep-2020 17:36,1079095,,0,0,0,0,Equity Shares,55000,305461,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079095_315908_11092020053638_WEB.xml,Promoter Group,12772542,13.96,3859900,Equity Shares,12827542,14.02,09-Sep-2020,09-Sep-2020,10-Sep-2020,Market Purchase,-,NSE,-
SADBHAV,Sadbhav Engineering Limited,7(2),GIRISHBHAI NANDUBHAI PATEL,11-Sep-2020 17:27,1079093,,0,0,0,0,Equity Shares,50000,305459,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079093_315891_11092020052750_WEB.xml,Promoter Group,500,0,2824083,Equity Shares,50500,0.03,07-May-2020,07-May-2020,10-Sep-2020,Market Purchase,-,NSE,-
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,7(2),Earthstone Holding (Two) Private Limited,11-Sep-2020 17:26,1079092,,0,0,0,0,Equity Shares,38000,305458,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079092_315888_11092020052625_WEB.xml,Promoter Group,14757077,3.55,5124577,Equity Shares,14795077,3.56,09-Sep-2020,09-Sep-2020,10-Sep-2020,Market Purchase,-,NSE,-
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,7(2),THE HINDUSTAN TIMES LIMITED,11-Sep-2020 17:26,1079092,,0,0,0,0,Equity Shares,112000,305457,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079092_315888_11092020052625_WEB.xml,Promoters,58935420,14.16,15235288,Equity Shares,59047420,14.19,09-Sep-2020,09-Sep-2020,10-Sep-2020,Market Purchase,-,NSE,-
JUBILANT,Jubilant Life Sciences Limited,7(2),HSB Corporate Consultants Private Limited,11-Sep-2020 17:21,1079090,,0,0,0,0,Equity Shares,227000,305452,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079090_315878_11092020052104_WEB.xml,Promoter Group,19278979,12.1,177060000,Equity Shares,19505979,12.25,08-Sep-2020,08-Sep-2020,09-Sep-2020,Market Purchase,-,NSE,-
JUBILANT,Jubilant Life Sciences Limited,7(2),SSB Consultants & Management Services Private Limited,11-Sep-2020 17:21,1079090,,0,0,0,0,Equity Shares,347000,305453,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079090_315878_11092020052104_WEB.xml,Promoter Group,21587665,13.55,270660000,Equity Shares,21934665,13.77,08-Sep-2020,08-Sep-2020,09-Sep-2020,Market Purchase,-,NSE,-
JUBILANT,Jubilant Life Sciences Limited,7(2),Jubilant Enpro Private Limited,11-Sep-2020 17:21,1079090,,0,0,0,0,Equity Shares,715000,305455,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079090_315878_11092020052104_WEB.xml,Promoter Group,2831000,1.78,557700000,Equity Shares,2116000,1.33,08-Sep-2020,08-Sep-2020,09-Sep-2020,Market Sale,-,NSE,-
JUBILANT,Jubilant Life Sciences Limited,7(2),Jubilant Stock Holding Private Limited,11-Sep-2020 17:21,1079090,,0,0,0,0,Equity Shares,141000,305454,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079090_315878_11092020052104_WEB.xml,Promoter Group,21361992,13.41,109980000,Equity Shares,21502992,13.5,08-Sep-2020,08-Sep-2020,09-Sep-2020,Market Purchase,-,NSE,-
LAURUSLABS,Laurus Labs Limited,7(2),C V LAKSHMANA RAO,11-Sep-2020 17:15,1079088,,0,0,0,0,Equity Shares,79029,305447,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079088_315867_11092020051529_WEB.xml,Promoters,2691000,2.51,97687747,Equity Shares,2770029,2.58,10-Sep-2020,10-Sep-2020,11-Sep-2020,Market Purchase,-,NSE,-
LAURUSLABS,Laurus Labs Limited,7(2),SATYANARAYANA GOUD K,11-Sep-2020 17:14,1079087,,0,0,0,0,Equity Shares,1150,305446,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079087_315865_11092020051435_WEB.xml,Employees/Designated Employees,1150,0,1322500,Equity Shares,Nil,0,03-Sep-2020,03-Sep-2020,10-Sep-2020,Market Sale,-,NSE,-
LAURUSLABS,Laurus Labs Limited,7(2),NURUBHASHA BABCHAND,11-Sep-2020 17:14,1079087,,0,0,0,0,Equity Shares,20000,305445,Pledge Revoke,-,https://archives.nseindia.com/corporate/xbrl/IT_1079087_315865_11092020051435_WEB.xml,Employees/Designated Employees,75429,0.07,24340000,Equity Shares,75429,0.07,07-Sep-2020,07-Sep-2020,08-Sep-2020,Revokation of Pledge,-,NA,-
SANDHAR,Sandhar Technologies Limited,7(2),Mr. Jayant Davar,11-Sep-2020 17:11,1079085,,0,0,0,0,Equity Shares,500,305442,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079085_315860_11092020051158_WEB.xml,Promoters,31290591,51.99,125000,Equity Shares,31291091,51.99,11-Sep-2020,11-Sep-2020,11-Sep-2020,Market Purchase,-,NSE,-
SANDHAR,Sandhar Technologies Limited,7(2),Mr. Jayant Davar,11-Sep-2020 17:11,1079085,,0,0,0,0,Equity Shares,500,305443,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079085_315860_11092020051158_WEB.xml,Promoters,31291091,51.99,124000,Equity Shares,31291591,51.99,11-Sep-2020,11-Sep-2020,11-Sep-2020,Market Purchase,-,NSE,-
PRECOT,Precot Meridian Limited,7(2),PRASHANTH CHANDRAN,11-Sep-2020 17:05,1079083,,0,0,0,0,Equity Shares,3000,305439,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079083_315856_11092020050540_WEB.xml,Promoters,1983022,16.53,105425,Equity Shares,1986022,16.55,10-Sep-2020,10-Sep-2020,11-Sep-2020,Public Right,-,NSE,-
SEQUENT,Sequent Scientific Limited,7(2),Manish Gupta,11-Sep-2020 17:05,1079082,,0,0,0,0,Equity Shares,30000,305431,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079082_315854_11092020050539_WEB.xml,Director,1945500,0.78,4345306,Equity Shares,1915500,0.77,07-Sep-2020,08-Sep-2020,09-Sep-2020,Market Sale,-,NSE,-
SEQUENT,Sequent Scientific Limited,7(2),Tushar Mistry,11-Sep-2020 17:05,1079082,,0,0,0,0,Equity Shares,5000,305434,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079082_315854_11092020050539_WEB.xml,Key Managerial Personnel,63500,0.03,668877,Equity Shares,58500,0.02,18-Aug-2020,18-Aug-2020,09-Sep-2020,Market Sale,-,NSE,-
SEQUENT,Sequent Scientific Limited,7(2),Sharat Narasapur,11-Sep-2020 17:05,1079082,,0,0,0,0,Equity Shares,7450,305433,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079082_315854_11092020050539_WEB.xml,Director,81450,0.03,1072160,Equity Shares,74000,0.03,07-Sep-2020,08-Sep-2020,09-Sep-2020,Market Sale,-,NSE,-
SEQUENT,Sequent Scientific Limited,7(2),Manish Gupta,11-Sep-2020 17:05,1079082,,0,0,0,0,Equity Shares,125000,305432,Buy,-,https://archives.nseindia.com/corporate/xbrl/IT_1079082_315854_11092020050539_WEB.xml,Director,1915500,0.77,5000000,Equity Shares,2040500,0.82,08-Sep-2020,08-Sep-2020,09-Sep-2020,ESOP,-,NSE,-
SEQUENT,Sequent Scientific Limited,7(2),Agnus Capital LLP,11-Sep-2020 17:05,1079082,,0,0,0,0,Equity Shares,25700000,305436,Sell,-,https://archives.nseindia.com/corporate/xbrl/IT_1079082_315854_11092020050539_WEB.xml,Promoters,25700000,10.35,2210200000,Equity Shares,Nil,0,08-Sep-2020,08-Sep-2020,10-Sep-2020,Off Market,-,NA,-
